53728,50758,900
53729,50759,900
53730,50760,900
53731,50761,900
53732,50762,900
53733,50763,900
53734,50764,900
53735,50765,900
53736,50766,900
53705,50735,950
53706,50736,950
53707,50737,950
53708,50738,950
53709,50739,950
53710,50740,950
53711,50741,950
53712,50742,950
53713,50743,950
53714,50744,950
53715,50745,950
53716,50746,950
53717,50747,950
53718,50748,950
53719,50749,950
53720,50750,950
53721,50751,950
53722,50752,950
53723,50753,950
53724,50754,950
53725,50755,950
53726,50756,950
53727,50757,950
53728,50758,950
53729,50759,950
53730,50760,950
53731,50761,950
53732,50762,950
53733,50763,950
53734,50764,950
53735,50765,950
53736,50766,950
53705,50735,1000
53706,50736,1000
53707,50737,1000
53708,50738,1000
53709,50739,1000
53710,50740,1000
53711,50741,1000
53712,50742,1000
53713,50743,1000
53714,50744,1000
53715,50745,1000
53716,50746,1000
53717,50747,1000
53718,50748,1000
53719,50749,1000
53720,50750,1000
53721,50751,1000
53722,50752,1000
53723,50753,1000
53724,50754,1000
53725,50755,1000
53726,50756,1000
53727,50757,1000
53728,50758,1000
53729,50759,1000
53730,50760,1000
53731,50761,1000
53732,50762,1000
53733,50763,1000
53734,50764,1000
53735,50765,1000
53736,50766,1000
